2    2.163060
3    3.045016
4    3.930149
5    5.174741
6    6.263062
7    7.210931
8    8.107591
9    8.724420
10    9.657914
11    10.268766
12    10.265128
13    7.260967
14    7.454348
15    7.990869
16    8.533744
17    8.988905
18    9.545305
19    9.820317
20    10.582122
21    10.943131
22    11.017174
23    11.649116
24    11.446654
