2    1.985003
3    2.873958
4    3.941631
5    4.859754
6    5.649987
7    6.519783
8    7.358284
9    8.139837
10    8.423605
11    9.466931
12    7.001370
13    6.416968
14    6.869265
15    7.348087
16    7.828042
17    8.294781
18    8.750482
19    9.205487
20    9.668032
21    10.145311
22    10.305239
23    10.537499
24    9.739138
